date,SPY,EWU,EWJ,EWG,EWQ,EWC,EWL,EWA,EWN,EWD
2005-04-07,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0141,14.7244,16.7165,16.2007
2005-04-08,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.1131,14.7244,16.7165,16.2007
2005-04-11,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.1582,14.7244,16.7165,16.2007
2005-04-12,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.2444,14.7244,16.7165,16.2007
2005-04-13,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0582,14.7244,16.7165,16.2007
2005-04-14,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0425,14.7244,16.7165,16.2007
2005-04-15,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.967,14.7244,16.7165,16.2007
2005-04-18,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0278,14.7244,16.7165,16.2007
2005-04-19,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.2278,14.7244,16.7165,16.2007
2005-04-20,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0582,14.7244,16.7165,16.2007
2005-04-21,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.1582,14.7244,16.7165,16.2007
2005-04-22,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0278,14.7244,16.7165,16.2007
2005-04-25,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0356,14.7244,16.7165,16.2007
2005-04-26,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9817,14.7244,16.7165,16.2007
2005-04-27,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9141,14.7244,16.7165,16.2007
2005-04-28,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.8121,14.7244,16.7165,16.2007
2005-04-29,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.8729,14.7244,16.7165,16.2007
2005-05-02,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.919,14.7244,16.7165,16.2007
2005-05-03,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9366,14.7244,16.7165,16.2007
2005-05-04,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.1582,14.7244,16.7165,16.2007
2005-05-05,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.1729,14.7244,16.7165,16.2007
2005-05-06,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.066,14.7244,16.7165,16.2007
2005-05-09,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0278,14.7244,16.7165,16.2007
2005-05-10,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.8356,14.7244,16.7165,16.2007
2005-05-11,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.8729,14.7244,16.7165,16.2007
2005-05-12,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.867,14.7244,16.7165,16.2007
2005-05-13,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.7356,14.7244,16.7165,16.2007
2005-05-16,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9052,14.7244,16.7165,16.2007
2005-05-17,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.8121,14.7244,16.7165,16.2007
2005-05-18,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0141,14.7244,16.7165,16.2007
2005-05-19,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9435,14.7244,16.7165,16.2007
2005-05-20,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.8895,14.7244,16.7165,16.2007
2005-05-23,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9268,14.7244,16.7165,16.2007
2005-05-24,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.919,14.7244,16.7165,16.2007
2005-05-25,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0356,14.7244,16.7165,16.2007
2005-05-26,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0141,14.7244,16.7165,16.2007
2005-05-27,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0503,14.7244,16.7165,16.2007
2005-05-31,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.919,14.7244,16.7165,16.2007
2005-06-01,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9964,14.7244,16.7165,16.2007
2005-06-02,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0141,14.7244,16.7165,16.2007
2005-06-03,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9748,14.7244,16.7165,16.2007
2005-06-06,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.967,14.7244,16.7165,16.2007
2005-06-07,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.066,14.7244,16.7165,16.2007
2005-06-08,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0209,14.7244,16.7165,16.2007
2005-06-09,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0964,14.7244,16.7165,16.2007
2005-06-10,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.8356,14.7244,16.7165,16.2007
2005-06-13,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.8729,14.7244,16.7165,16.2007
2005-06-14,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.7984,14.7244,16.7165,16.2007
2005-06-15,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.8729,14.7244,16.7165,16.2007
2005-06-16,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9141,14.7244,16.7165,16.2007
2005-06-17,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.1513,14.7244,16.7165,16.2007
2005-06-20,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.8797,14.7244,16.7165,16.2007
2005-06-21,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9964,14.7244,16.7165,16.2007
2005-06-22,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9582,14.7244,16.7165,16.2007
2005-06-23,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.8288,14.7244,16.7165,16.2007
2005-06-24,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.7582,14.7244,16.7165,16.2007
2005-06-27,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.7445,14.7244,16.7165,16.2007
2005-06-28,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.6964,14.7244,16.7165,16.2007
2005-06-29,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.7199,14.7244,16.7165,16.2007
2005-06-30,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.7739,14.7244,16.7165,16.2007
2005-07-01,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.7121,14.7244,16.7165,16.2007
2005-07-05,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.6503,14.7244,16.7165,16.2007
2005-07-06,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.7052,14.7244,16.7165,16.2007
2005-07-07,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.7121,14.7244,16.7165,16.2007
2005-07-08,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.765,14.7244,16.7165,16.2007
2005-07-11,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9141,14.7244,16.7165,16.2007
2005-07-12,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.967,14.7244,16.7165,16.2007
2005-07-13,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,12.9748,14.7244,16.7165,16.2007
2005-07-14,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.1219,14.7244,16.7165,16.2007
2005-07-15,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0582,14.7244,16.7165,16.2007
2005-07-18,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.168,14.7244,16.7165,16.2007
2005-07-19,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.0209,14.7244,16.7165,16.2007
2005-07-20,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.3042,14.7244,16.7165,16.2007
2005-07-21,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.2895,14.7244,16.7165,16.2007
2005-07-22,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.1042,14.7244,16.7165,16.2007
2005-07-25,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.1219,14.7244,16.7165,16.2007
2005-07-26,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.168,14.7244,16.7165,16.2007
2005-07-27,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.2278,14.7244,16.7165,16.2007
2005-07-28,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.4581,14.7244,16.7165,16.2007
2005-07-29,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.4042,14.7244,16.7165,16.2007
2005-08-01,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.565,14.7244,16.7165,16.2007
2005-08-02,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.6944,14.7244,16.7165,16.2007
2005-08-03,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.7973,14.7244,16.7165,16.2007
2005-08-04,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.7189,14.7244,16.7165,16.2007
2005-08-05,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.6807,14.7244,16.7165,16.2007
2005-08-08,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.6866,14.7244,16.7165,16.2007
2005-08-09,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.8179,14.7244,16.7165,16.2007
2005-08-10,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.8179,14.7244,16.7165,16.2007
2005-08-11,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,14.0189,14.7244,16.7165,16.2007
2005-08-12,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.965,14.7244,16.7165,16.2007
2005-08-15,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.9042,14.7244,16.7165,16.2007
2005-08-16,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.8258,14.7244,16.7165,16.2007
2005-08-17,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.8258,14.7244,16.7165,16.2007
2005-08-18,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.665,14.7244,16.7165,16.2007
2005-08-19,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.5738,14.7244,16.7165,16.2007
2005-08-22,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.6944,14.7244,16.7165,16.2007
2005-08-23,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.5503,14.7244,16.7165,16.2007
2005-08-24,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.467,14.7244,16.7165,16.2007
2005-08-25,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.5425,14.7244,16.7165,16.2007
2005-08-26,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.4738,14.7244,16.7165,16.2007
2005-08-29,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.4503,14.7244,16.7165,16.2007
2005-08-30,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.3827,14.7244,16.7165,16.2007
2005-08-31,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.665,14.7244,16.7165,16.2007
2005-09-01,87.4353,21.2062,33.4397,17.4077,19.6046,21.3689,13.8728,14.7244,16.7165,16.2007
